"","date","year","month","day","co2_ppm","decade","year_of_decade","date_scale"
"2352",2019-06-09,2019,6,9,414.31,"2010's",9,1983-06-09
"2353",2019-06-16,2019,6,16,414.09,"2010's",9,1983-06-16
"2354",2019-06-23,2019,6,23,413.64,"2010's",9,1983-06-23
"2355",2019-06-30,2019,6,30,413.66,"2010's",9,1983-06-30
"2356",2019-07-07,2019,7,7,412.32,"2010's",9,1983-07-07
"2357",2019-07-14,2019,7,14,412.38,"2010's",9,1983-07-14
"2358",2019-07-21,2019,7,21,411.08,"2010's",9,1983-07-21
"2359",2019-07-28,2019,7,28,410.29,"2010's",9,1983-07-28
"2360",2019-08-04,2019,8,4,410.56,"2010's",9,1983-08-04
"2361",2019-08-11,2019,8,11,410.5,"2010's",9,1983-08-11
"2362",2019-08-18,2019,8,18,409.8,"2010's",9,1983-08-18
"2363",2019-08-25,2019,8,25,409.68,"2010's",9,1983-08-25
"2364",2019-09-01,2019,9,1,409.07,"2010's",9,1983-09-01
"2365",2019-09-08,2019,9,8,408.84,"2010's",9,1983-09-08
"2366",2019-09-15,2019,9,15,408.63,"2010's",9,1983-09-15
"2367",2019-09-22,2019,9,22,408.55,"2010's",9,1983-09-22
"2368",2019-09-29,2019,9,29,408.2,"2010's",9,1983-09-29
"2369",2019-10-06,2019,10,6,408.61,"2010's",9,1983-10-06
"2370",2019-10-13,2019,10,13,408.85,"2010's",9,1983-10-13
"2371",2019-10-20,2019,10,20,408.95,"2010's",9,1983-10-20
"2372",2019-10-27,2019,10,27,409.52,"2010's",9,1983-10-27
"2373",2019-11-03,2019,11,3,410.13,"2010's",9,1983-11-03
"2374",2019-11-10,2019,11,10,410.42,"2010's",9,1983-11-10
"2375",2019-11-17,2019,11,17,410.41,"2010's",9,1983-11-17
"2376",2019-11-24,2019,11,24,410.95,"2010's",9,1983-11-24
"2377",2019-12-01,2019,12,1,411.29,"2010's",9,1983-12-01
"2378",2019-12-08,2019,12,8,411.55,"2010's",9,1983-12-08
"2379",2019-12-15,2019,12,15,412.11,"2010's",9,1983-12-15
"2380",2019-12-22,2019,12,22,412.43,"2010's",9,1983-12-22
"2381",2019-12-29,2019,12,29,413.21,"2010's",9,1983-12-29
"2382",2020-01-05,2020,1,5,413.6,"2020's",0,1974-01-05
"2383",2020-01-12,2020,1,12,413.02,"2020's",0,1974-01-12
"2384",2020-01-19,2020,1,19,413.87,"2020's",0,1974-01-19
"2385",2020-01-26,2020,1,26,414.26,"2020's",0,1974-01-26
"2386",2020-02-02,2020,2,2,414.53,"2020's",0,1974-02-02
"2387",2020-02-09,2020,2,9,414.63,"2020's",0,1974-02-09
"2388",2020-02-16,2020,2,16,414.29,"2020's",0,1974-02-16
"2389",2020-02-23,2020,2,23,413.95,"2020's",0,1974-02-23
"2390",2020-03-01,2020,3,1,414.09,"2020's",0,1974-03-01
"2391",2020-03-08,2020,3,8,414.34,"2020's",0,1974-03-08
"2392",2020-03-15,2020,3,15,414.51,"2020's",0,1974-03-15
"2393",2020-03-22,2020,3,22,415.76,"2020's",0,1974-03-22
"2394",2020-03-29,2020,3,29,415.98,"2020's",0,1974-03-29
"2395",2020-04-05,2020,4,5,416.68,"2020's",0,1974-04-05
"2396",2020-04-12,2020,4,12,416.51,"2020's",0,1974-04-12
"2397",2020-04-19,2020,4,19,416.12,"2020's",0,1974-04-19
"2398",2020-04-26,2020,4,26,417.05,"2020's",0,1974-04-26
"2399",2020-05-03,2020,5,3,417.06,"2020's",0,1974-05-03
"2400",2020-05-10,2020,5,10,417.03,"2020's",0,1974-05-10
"2401",2020-05-17,2020,5,17,417.21,"2020's",0,1974-05-17
"2402",2020-05-24,2020,5,24,417.67,"2020's",0,1974-05-24
"2403",2020-05-31,2020,5,31,417.44,"2020's",0,1974-05-31
"2404",2020-06-07,2020,6,7,416.58,"2020's",0,1974-06-07
"2405",2020-06-14,2020,6,14,416.44,"2020's",0,1974-06-14
"2406",2020-06-21,2020,6,21,416.29,"2020's",0,1974-06-21
"2407",2020-06-28,2020,6,28,415.67,"2020's",0,1974-06-28
"2408",2020-07-05,2020,7,5,415.47,"2020's",0,1974-07-05
"2409",2020-07-12,2020,7,12,414.76,"2020's",0,1974-07-12
"2410",2020-07-19,2020,7,19,414.11,"2020's",0,1974-07-19
"2411",2020-07-26,2020,7,26,413.48,"2020's",0,1974-07-26
"2412",2020-08-02,2020,8,2,413.4,"2020's",0,1974-08-02
"2413",2020-08-09,2020,8,9,412.98,"2020's",0,1974-08-09
"2414",2020-08-16,2020,8,16,412.62,"2020's",0,1974-08-16
"2415",2020-08-23,2020,8,23,412.19,"2020's",0,1974-08-23
"2416",2020-08-30,2020,8,30,411.82,"2020's",0,1974-08-30
"2417",2020-09-06,2020,9,6,411.6,"2020's",0,1974-09-06
"2418",2020-09-13,2020,9,13,411.7,"2020's",0,1974-09-13
"2419",2020-09-20,2020,9,20,411.23,"2020's",0,1974-09-20
"2420",2020-09-27,2020,9,27,411.29,"2020's",0,1974-09-27
"2421",2020-10-04,2020,10,4,411.28,"2020's",0,1974-10-04
"2422",2020-10-11,2020,10,11,411.34,"2020's",0,1974-10-11
"2423",2020-10-18,2020,10,18,411.75,"2020's",0,1974-10-18
"2424",2020-10-25,2020,10,25,411.71,"2020's",0,1974-10-25
"2425",2020-11-01,2020,11,1,411.99,"2020's",0,1974-11-01
"2426",2020-11-08,2020,11,8,413.01,"2020's",0,1974-11-08
"2427",2020-11-15,2020,11,15,412.76,"2020's",0,1974-11-15
"2428",2020-11-22,2020,11,22,414.07,"2020's",0,1974-11-22
"2429",2020-11-29,2020,11,29,413.97,"2020's",0,1974-11-29
"2430",2020-12-06,2020,12,6,413.63,"2020's",0,1974-12-06
"2431",2020-12-13,2020,12,13,414.15,"2020's",0,1974-12-13
"2432",2020-12-20,2020,12,20,414.84,"2020's",0,1974-12-20
"2433",2020-12-27,2020,12,27,415.33,"2020's",0,1974-12-27
"2434",2021-01-03,2021,1,3,415.38,"2020's",1,1975-01-03
"2435",2021-01-10,2021,1,10,415.07,"2020's",1,1975-01-10
"2436",2021-01-17,2021,1,17,415.42,"2020's",1,1975-01-17
"2437",2021-01-24,2021,1,24,416.01,"2020's",1,1975-01-24
"2438",2021-01-31,2021,1,31,417.12,"2020's",1,1975-01-31
"2439",2021-02-07,2021,2,7,416.92,"2020's",1,1975-02-07
"2440",2021-02-14,2021,2,14,416.51,"2020's",1,1975-02-14
"2441",2021-02-21,2021,2,21,416.31,"2020's",1,1975-02-21
"2442",2021-02-28,2021,2,28,417.97,"2020's",1,1975-02-28
"2443",2021-03-07,2021,3,7,416.94,"2020's",1,1975-03-07
"2444",2021-03-14,2021,3,14,417.79,"2020's",1,1975-03-14
"2445",2021-03-21,2021,3,21,417.72,"2020's",1,1975-03-21
"2446",2021-03-28,2021,3,28,418.03,"2020's",1,1975-03-28
"2447",2021-04-04,2021,4,4,419.28,"2020's",1,1975-04-04
"2448",2021-04-11,2021,4,11,418.96,"2020's",1,1975-04-11
"2449",2021-04-18,2021,4,18,418.2,"2020's",1,1975-04-18
"2450",2021-04-25,2021,4,25,420.01,"2020's",1,1975-04-25
"2451",2021-05-02,2021,5,2,419.53,"2020's",1,1975-05-02
"2452",2021-05-09,2021,5,9,418.48,"2020's",1,1975-05-09
"2453",2021-05-16,2021,5,16,419.09,"2020's",1,1975-05-16
"2454",2021-05-23,2021,5,23,418.92,"2020's",1,1975-05-23
"2455",2021-05-30,2021,5,30,419.55,"2020's",1,1975-05-30
"2456",2021-06-06,2021,6,6,419.47,"2020's",1,1975-06-06
"2457",2021-06-13,2021,6,13,419.06,"2020's",1,1975-06-13
"2458",2021-06-20,2021,6,20,418.33,"2020's",1,1975-06-20
"2459",2021-06-27,2021,6,27,418.08,"2020's",1,1975-06-27
"2460",2021-07-04,2021,7,4,417.47,"2020's",1,1975-07-04
"2461",2021-07-11,2021,7,11,417.51,"2020's",1,1975-07-11
"2462",2021-07-18,2021,7,18,416.74,"2020's",1,1975-07-18
"2463",2021-07-25,2021,7,25,415.62,"2020's",1,1975-07-25
"2464",2021-08-01,2021,8,1,415,"2020's",1,1975-08-01
"2465",2021-08-08,2021,8,8,414.55,"2020's",1,1975-08-08
"2466",2021-08-15,2021,8,15,414.91,"2020's",1,1975-08-15
"2467",2021-08-22,2021,8,22,413.9,"2020's",1,1975-08-22
"2468",2021-08-29,2021,8,29,413.22,"2020's",1,1975-08-29
"2469",2021-09-05,2021,9,5,413.36,"2020's",1,1975-09-05
"2470",2021-09-12,2021,9,12,413.09,"2020's",1,1975-09-12
"2471",2021-09-19,2021,9,19,413.3,"2020's",1,1975-09-19
"2472",2021-09-26,2021,9,26,413.37,"2020's",1,1975-09-26
"2473",2021-10-03,2021,10,3,413.63,"2020's",1,1975-10-03
"2474",2021-10-10,2021,10,10,413.89,"2020's",1,1975-10-10
"2475",2021-10-17,2021,10,17,414.36,"2020's",1,1975-10-17
"2476",2021-10-24,2021,10,24,413.9,"2020's",1,1975-10-24
"2477",2021-10-31,2021,10,31,414.17,"2020's",1,1975-10-31
"2478",2021-11-07,2021,11,7,414.97,"2020's",1,1975-11-07
"2479",2021-11-14,2021,11,14,414.88,"2020's",1,1975-11-14
"2480",2021-11-21,2021,11,21,415.36,"2020's",1,1975-11-21
"2481",2021-11-28,2021,11,28,416.16,"2020's",1,1975-11-28
"2482",2021-12-05,2021,12,5,415.86,"2020's",1,1975-12-05
"2483",2021-12-12,2021,12,12,416.45,"2020's",1,1975-12-12
"2484",2021-12-19,2021,12,19,417.49,"2020's",1,1975-12-19
"2485",2021-12-26,2021,12,26,417.46,"2020's",1,1975-12-26
"2486",2022-01-02,2022,1,2,417.43,"2020's",2,1976-01-02
"2487",2022-01-09,2022,1,9,418.33,"2020's",2,1976-01-09
"2488",2022-01-16,2022,1,16,417.62,"2020's",2,1976-01-16
"2489",2022-01-23,2022,1,23,419.13,"2020's",2,1976-01-23
